0,德国丙级联赛 ,2017-03-15 02:00,基尔高士丁   vs 杜伊斯堡,-4724,-2249,-3000,0
0,德国丙级联赛 ,2017-03-15 02:00,爱尔福特红白 vs 奥斯纳布克,1445,-247,-247,0
0,德国丙级联赛 ,2017-03-15 02:00,哈雷斯彻 vs 亚伦,-11992,0,0,0
0,SPL U20联赛,2017-03-15 02:00,阿伯丁 (U20) vs 基马诺克 (U20),0,-501,0,0
0,亚足联冠军联赛,2017-03-15 19:30,上海上港 vs 浦和红钻  ,85099,5250,0,0
0,SPL U20联赛,2017-03-15 22:00,格拉斯哥流浪 (U20) vs 邓弗姆林 (U20),4000,2776,0,890
0,科威特足球超级联赛,2017-03-15 22:05,沙希尔 vs 卡迪斯亚,-3400,0,-995,0
0,科威特足球超级联赛,2017-03-15 22:05,凯塔 vs 萨尔米亚,-4000,0,0,0
0,西班牙丙级联赛,2017-03-15 22:45,伊瓦拉 vs 苏雅萨,1000,-1500,0,-540
0,葡萄牙甲级联赛 ,2017-03-15 23:00,吉尔维森特 vs 彭拿费尔   ,2000,-50,0,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,里斯本竞技 B vs 费里姆德,27805,20,-1000,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,艾维斯 vs 欧汉尼斯,-62,0,0,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,化夫 vs 吉马良斯 II,-6000,0,0,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,布拉加 B vs 雷克索斯 ,-3000,-12700,0,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,科瓦皮耶达迪 vs 马德拉联,-6209,0,-4000,0
0,葡萄牙甲级联赛 ,2017-03-15 23:00,法马里绍 vs 波尔图 B,875,0,0,-3960
0,捷克甲级联赛,2017-03-16 00:00,波西米亚 1905 vs 比尔森胜利,11435,0,0,0
0,立陶宛甲级联赛,2017-03-16 00:00,阿特兰塔斯 vs 野牛,-19177,0,0,0
0,科威特足球超级联赛,2017-03-16 00:35,阿尔科威特 vs 苏拉比卡,-10000,0,0,0
0,丹麦杯,2017-03-16 01:00,霍森斯 vs 奥胡斯 GF,-19921,0,0,0
0,葡萄牙甲级联赛 ,2017-03-16 01:00,本菲卡 B vs 波蒂蒙尼斯,38613,0,1000,-1000
0,丹麦杯,2017-03-16 01:00,兰德斯 vs 桑德捷斯基,-3360,-10243,0,0
0,德国北部联赛 ,2017-03-16 01:30,汉堡 II vs 汉诺威 96 II,5000,-92,0,0
0,阿塞拜疆甲级联赛,2017-03-16 18:00,阿格苏 vs Sabayil,30,0,0,0
